cid,submittedVideoUrl,text,label,translated_text,translated_text_formal
7.452888962848818e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,aku gangguan pas cemburu di sekolah,1.0,Saya adalah umpan kecemburuan di sekolah,Saya adalah umpan kecemburuan di sekolah
7.452888170704831e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,alhamdulillah msih bisa bertahan sampe skrng,1.0,alhamdulillah msih bisa bertahan sampe skrng,Alhamdulillah msih bisa bertahan sampe skrng
7.452886896605677e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"cape bngt,gmna nyembuhin nya",1.0,"cape bngt,gmna nyembuhin nya","Cape bngt,gmna nyembuhin nya"
7.452885676636685e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,entah kenapa relate,0.0,entah kenapa relate,Entah kenapa relate
7.452884346044057e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,aku..? smuanya bener,0.0,aku..? smuanya bener,Asaya..? smuanya bener
7.452881110978561e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"min, takut sama dokter psikolog itu wajar ga?",1.0,"min, takut sama dokter psikolog itu wajar ga?","Min, tasayat sama dokter psikolog itu wajar ga?"
7.452879993204016e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,semuanya ada disaya.,1.0,semuanya ada disaya.,Semuanya ada disaya.
7.452878323853903e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gw merasa gitu,0.0,gw merasa gitu,Gw merasa gitu
7.452877355443946e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,dri di tinggal ayah smpai orng tua berpisah dan smpai skrng sakit itu masihh,0.0,Sang ayah tinggal di orang tua itu terpisah dan rasa sakitnya masih,Sang ayah tinggal di orang tua itu terpisah dan rasa sakitnya masih
7.452877197708248e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gw bgt anj,0.0,gw bgt anj,Gw bgt anj
7.452875699692766e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gua udh kena mental nih,1.0,gua udh kena mental nih,Gua udh kena mental nih
7.452874927559181e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ada di gua semua,0.0,ada di gua semua,Ada di gua semua
7.452870994023319e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,hidup yg sehat dimulai dari saldo yg banyak,1.0,hidup yg sehat dimulai dari saldo yg banyak,Hidup yang sehat dimulai dari saldo yang banyak
7.452867859128616e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,mengarang mimpi termasuk sakit mental ya? :,0.0,mengarang mimpi termasuk sakit mental ya? :,Mengarang mimpi termasuk sakit mental ya? :
7.452867294495196e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,oh jadi selama ini gw punya anxiety sama gangguan mental wkwkwk,0.0,oh jadi selama ini gw punya anxiety sama gangguan mental wkwkwk,Oh jadi selama ini gw punya anxiety sama gangguan mental wkwkwk
7.452867058918573e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"psikolog mhl ga sih? pengen tau lebih jelas tentang diri sendiri, krn saat ini ak merasa tdk jdi diri ku yg biasanya",1.0,"psikolog mhl ga sih? pengen tau lebih jelas tentang diri sendiri, krn saat ini ak merasa tdk jdi diri ku yg biasanya","Psikolog mhl ga sih? pengen tau lebih jelas tentang diri sendiri, krn saat ini ak merasa tidak jdi diri saya yang biasanya"
7.452866333811426e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,yg ke 4 hampir semua ny,1.0,yg ke 4 hampir semua ny,Yang ke 4 hampir semua ny
7.452864281785288e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kok aq,0.0,kok aq,Kok aq
7.452863874254161e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,apa menyembuhkan gangguan mental perlu menemukan pasangan yang tepat?. berarti gua ga bakal sembuh dong,1.0,apa menyembuhkan gangguan mental perlu menemukan pasangan yang tepat?. berarti gua ga bakal sembuh dong,Apa menyembuhKakn gangguan mental perlu menemuKakn pasangan yang tepat?. berarti gua ga baKakl sembuh dong
7.452863264479217e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"ternyata slama ini ak gangguan mental semuaa ciri""nya gk ada yg meleset",1.0,"ternyata slama ini ak gangguan mental semuaa ciri""nya gk ada yg meleset","Ternyata slama ini ak gangguan mental semuaa ciri""nya gk ada yang meleset"
7.452858423916447e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,maaf kak kalau saya sering nngis tiba² karna keinget orang tua itu gmn ya,1.0,Saya minta maaf jika saya biasa melihat orang tua itu disimpan pada orang tua itu,Saya minta maaf jiKak saya biasa melihat orang tua itu disimpan pada orang tua itu
7.452856024643978e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"apa karna trauma yg tidak dirasakan bisa jadi suatu depresi tersembunyi? nyaman dengan kesendirian termasuk tanda""kah?",1.0,"apa karna trauma yg tidak dirasakan bisa jadi suatu depresi tersembunyi? nyaman dengan kesendirian termasuk tanda""kah?","Apa Kakrna trauma yang tidak dirasaKakn bisa jadi suatu depresi tersembunyi? nyaman dengan kesendirian termasuk tanda""Kakh?"
7.452853616203236e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"semuanya ada,, berrti gw kena gangguan mental",1.0,"semuanya ada,, berrti gw kena gangguan mental","Semuanya ada,, berrti gw kena gangguan mental"
7.452851748857529e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,suka sama fiksi ga termasuk stress ya kak,1.0,suka sama fiksi ga termasuk stress ya kak,SuKak sama fiksi ga termasuk stress ya Kakk
7.45284303858385e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,jan self diagnosis,1.0,Jan diagnosis diri,Jan diagnosis diri
7.452934057213085e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gimana ya cara ngilanginya ..,0.0,gimana ya cara ngilanginya ..,Gimana ya cara ngilanginya ..
7.452933639493125e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"gw kalo di hina sedikit , udah bener bener ga sanggup",0.0,"gw kalo di hina sedikit , udah bener bener ga sanggup","Gw Kaklo di hina sedikit , udah bener bener ga sanggup"
7.452933301683324e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,nggk ada cara buat sembuh kah ?,0.0,nggk ada cara buat sembuh kah ?,Nggk ada cara buat sembuh Kakh ?
7.452932883108742e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gjalanya aku bnget lgii,1.0,gjalanya aku bnget lgii,Gjalanya asaya bnget lgii
7.45293271753425e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,apakah aku benar-benar berharga bagi keluarga setiaphari di caci dibandingkan dengan anak lain ?,1.0,apakah aku benar-benar berharga bagi keluarga setiaphari di caci dibandingkan dengan anak lain ?,ApaKakh asaya benar-benar berharga bagi keluarga setiaphari di caci dibandingKakn dengan anak lain ?
7.452931398065751e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,perubahan pola pikir,1.0,perubahan pola pikir,Perubahan pola pikir
7.452929233029187e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ada diaku semua,0.0,ada semua,Ada semua
7.452929076866991e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,tolong solusinya biar ga gini terus bang,1.0,tolong solusinya biar ga gini terus bang,Tolong solusinya biar ga gini terus bang
7.452924575258281e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,merasa gini gk?,1.0,merasa gini gk?,Merasa gini gk?
7.452921846376482e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"walaupun laki tanpa gua sadari sejak kapan ternyata mental gua yang rusak makasih nih konten udah lewat,,sedikit 2 gua perbaiki",0.0,"walaupun laki tanpa gua sadari sejak kapan ternyata mental gua yang rusak makasih nih konten udah lewat,,sedikit 2 gua perbaiki","Walaupun laki tanpa gua sadari sejak Kakpan ternyata mental gua yang rusak maKaksih nih konten udah lewat,,sedikit 2 gua perbaiki"
7.452917679889237e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"kasian sama diri sendiri, maaf ya",1.0,"kasian sama diri sendiri, maaf ya","Kaksian sama diri sendiri, maaf ya"
7.452910673589339e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,huhhh ternyata semuanya ada di aku,0.0,huhhh ternyata semuanya ada di aku,Huhhh ternyata semuanya ada di asaya
7.452906028016305e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,aku udah ngalamin semuanya,1.0,aku udah ngalamin semuanya,Asaya udah ngalamin semuanya
7.452904651240982e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,setelah liat vidio ini gua baru sadar ternyata gua salah satunya yang mengalami gangguan kesehatan mental,1.0,setelah liat vidio ini gua baru sadar ternyata gua salah satunya yang mengalami gangguan kesehatan mental,Setelah liat vidio ini gua baru sadar ternyata gua salah satunya yang mengalami gangguan kesehatan mental
7.452901191611319e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"""saya tdk ingin bercerita.""",1.0,"""saya tdk ingin bercerita.""","""saya tidak ingin bercerita."""
7.452898415405581e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,gw cuma mau teman cerita,0.0,gw cuma mau teman cerita,Gw cuma mau teman cerita
7.4528976104091e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"aku ngerasain hal ini,tapi aku masii ga percaya sama masalah mental aku",1.0,"aku ngerasain hal ini,tapi aku masii ga percaya sama masalah mental aku","Asaya ngerasain hal ini,tapi asaya masii ga percaya sama masalah mental asaya"
7.452897020085749e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ooo pantesan,1.0,Ya,Ya
7.452896522292758e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,terimakasih sudah berthn drlma hihi kuat2 jiwaku,1.0,terimakasih sudah berthn drlma hihi kuat2 jiwaku,TerimaKaksih sudah berthn drlma hihi sayaat2 jiwasaya
7.452892753274406e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"yang saya pikirkan dari semua itu cuman satu ""ini jalan/takdir yang di berikan tuhan akan tangguh dan mental tidak lemah""",0.0,"yang saya pikirkan dari semua itu cuman satu ""ini jalan/takdir yang di berikan tuhan akan tangguh dan mental tidak lemah""","Yang saya pikirKakn dari semua itu cuman satu ""ini jalan/takdir yang di beriKakn tuhan aKakn tangguh dan mental tidak lemah"""
7.281987774080189e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,ya allah knp itu semua ada di diriku,0.0,ya allah knp itu semua ada di diriku,Ya allah knp itu semua ada di dirisaya
7.281987645957113e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,gw bipolar ga si?,0.0,Mood GP Yar Fawar Mpear?,Mood GP Yar Fawar Mpear?
7.281985512566441e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,aku pejuang bpd,1.0,aku pejuang bpd,Asaya pejuang bpd
7.281984117078722e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,ocd hehe,1.0,OCD hehe,OCD hehe
7.281978449688806e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,hai aku anxiety disorder + depresi,1.0,hai aku anxiety disorder + depresi,Hai asaya anxiety disorder + depresi
7.281975302401574e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,sya team depressed,1.0,Tim Sya depresi,Tim Sya depresi
7.281970231756883e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,oh aku bipolar yaa??,1.0,oh aku bipolar yaa??,Oh asaya bipolar yaa??
7.281970029049153e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,bisa bisanya gue hampir semua.,1.0,bisa bisanya gue hampir semua.,Bisa bisanya gue hampir semua.
7.281968911145829e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"ternyata selama ini aku setres, setres grgr masalah",1.0,"ternyata selama ini aku setres, setres grgr masalah","Ternyata selama ini asaya setres, setres grgr masalah"
7.281968568304403e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety + depress,0.0,kecemasan + tertekan,Kecemasan + terteKakn
7.281966220927682e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,lah gw ngerasain semuanya anj,0.0,lah gw ngerasain semuanya anj,Lah gw ngerasain semuanya anj
7.281962781891577e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,depresi dgn bipolar si,1.0,depresi dgn bipolar si,Depresi dengan bipolar si
7.28196101192555e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"gw sih cuma depresi , anxiety sama biapolar",0.0,"gw sih cuma depresi , anxiety sama biapolar","Gw sih cuma depresi , anxiety sama biapolar"
7.281960039106774e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,oh pantes orng gw depresi,0.0,oh pantes orng gw depresi,Oh pantes orng gw depresi
7.281959770901677e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,gila. gw disitu.,0.0,gila. gw disitu.,Gila. gw disitu.
7.281955066198033e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety karena beliau sampe skrg blm bisa hilang dari anxiety,1.0,anxiety karena beliau sampe skrg blm bisa hilang dari anxiety,Anxiety Kakrena beliau sampe skrg blm bisa hilang dari anxiety
7.281947789214483e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,kak cara mengatasinya gimana kalo semuanya ada pada diriku,0.0,kak cara mengatasinya gimana kalo semuanya ada pada diriku,Kakk cara mengatasinya gimana Kaklo semuanya ada pada dirisaya
7.281936384037488e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety, depresi, panic attack",1.0,"anxiety, depresi, panic attack","Anxiety, depresi, panic attack"
7.281935226724189e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,semuanya kadang gw berpikir seburuk gitu ya gw,0.0,semuanya kadang gw berpikir seburuk gitu ya gw,Semuanya Kakdang gw berpikir seburuk gitu ya gw
7.281933629969597e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,ya depresi,0.0,ya depresi,Ya depresi
7.281928639195727e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety gw takut masa depan karena mama gw pasti jadi tua gw gamau bgtt,0.0,anxiety gw takut masa depan karena mama gw pasti jadi tua gw gamau bgtt,Anxiety gw tasayat masa depan Kakrena mama gw pasti jadi tua gw gamau bgtt
7.281923414390457e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,apalah kok gwe semuanya,0.0,apalah kok gwe semuanya,Apalah kok gwe semuanya
7.281923209333933e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,buat si ekhem,1.0,buat si ekhem,Buat si ekhem
7.452649212032222e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,semua ciri²nya di kamu,1.0,Semua fiturnya dalam diri Anda,Semua fiturnya dalam diri Anda
7.452645268145505e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,jadi aku ganguan mental,1.0,jadi aku ganguan mental,Jadi asaya ganguan mental
7.452642799641789e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,semua itu terjadi karna terlalu sering pmo,0.0,semua itu terjadi karna terlalu sering pmo,Semua itu terjadi Kakrna terlalu sering pmo
7.452637435470906e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ko kaya aku semua tanda2nya,0.0,ko kaya aku semua tanda2nya,Ko Kakya asaya semua tanda2nya
7.452636848437249e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,selama ini aku kena gangguan mental,1.0,selama ini aku kena gangguan mental,Selama ini asaya kena gangguan mental
7.452634099888555e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,what if delusi ku jadi nyata ??,1.0,what if delusi ku jadi nyata ??,What if delusi saya jadi nyata ??
7.452632333762987e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,kocak bgt orang2 komen yg ngerasa kaya ciri2 di atas wkwkw,1.0,kocak bgt orang2 komen yg ngerasa kaya ciri2 di atas wkwkw,Kocak bgt orang2 komen yang ngerasa Kakya ciri2 di atas wkwkw
7.452631199795725e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,tetapi tidak dengan no 1 dan 3,1.0,Tetapi tidak dengan No 1 dan 3,Tetapi tidak dengan No 1 dan 3
7.45262521202847e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,ini yg gw sering rasain jir,0.0,ini yg gw sering rasain jir,Ini yang gw sering rasain jir
7.452622913880016e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,sering berpikiran buruk dan membayangkan kadang sampe dada ikut sesek sakit pusing mau tidur tidak bisa capek bgt tiap bangun tidur,1.0,sering berpikiran buruk dan membayangkan kadang sampe dada ikut sesek sakit pusing mau tidur tidak bisa capek bgt tiap bangun tidur,Sering berpikiran buruk dan membayangKakn Kakdang sampe dada isayat sesek sakit pusing mau tidur tidak bisa capek bgt tiap bangun tidur
7.452620479174739e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"tolong ini gimana mau jelasin ke orang kalo lagi ada masalah ini. cuma doanya maksa tekanin agama agama agama, maksudku cara pendekatan realistis nya aja... kayak tau sakit dirujuk ke dokter, bukan di",1.0,"tolong ini gimana mau jelasin ke orang kalo lagi ada masalah ini. cuma doanya maksa tekanin agama agama agama, maksudku cara pendekatan realistis nya aja... kayak tau sakit dirujuk ke dokter, bukan di","Tolong ini gimana mau jelasin ke orang Kaklo lagi ada masalah ini. cuma doanya maksa teKaknin agama agama agama, maksudsaya cara pendeKaktan realistis nya aja... Kakyak tau sakit dirujuk ke dokter, buKakn di"
7.452615674831554e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"ternyata gw udh nyampe di fase ke nomer 4,,,paling bntr lgi masuk rumah sakit jiwa",0.0,"ternyata gw udh nyampe di fase ke nomer 4,,,paling bntr lgi masuk rumah sakit jiwa","Ternyata gw udh nyampe di fase ke nomer 4,,,paling bntr lgi masuk rumah sakit jiwa"
